Time (ms),ENC_POS_BHG2_Z_t=4680,DAC_BHG2_Z_t=4680,ENC_POS_BHG2_BF_VCM_t=4680,BHG2_ADC_PORT_BF_CAL_t=4680,GMP_OCA_PORT_20_t=4680,GMP_OCA_PORT_27_t=4680,GMP_OCA_PORT_28_t=4680
54.5,-5450.0,-324,948.2,976.5,1,-245.536179,-249.295105
54.625,-5450.0,-366,948.2,976.5,1,-246.389145,-248.609009
54.75,-5450.5,-169,948.1,976.8,1,-246.745728,-248.531769
54.875,-5450.5,-341,948.0,977.4,1,-246.891251,-248.698822
55.0,-5451.0,-158,947.9000000000001,976.1999999999999,1,-246.954971,-248.943604
55.125,-5451.0,-336,947.8000000000001,977.0999999999999,1,-246.99472,-249.190689
55.25,-5451.5,-155,947.8000000000001,977.0999999999999,1,-247.035614,-249.40686
55.375,-5451.5,-335,947.8000000000001,977.0999999999999,1,-247.087677,-249.578827
55.5,-5452.0,-155,947.7,976.8,1,-240.486984,-256.369781
55.625,-5452.0,-335,947.7,976.5,1,-245.773514,-251.240646
55.75,-5452.5,-155,947.7,977.4,1,-240.096268,-257.044189
55.875,-5452.5,-336,947.9000000000001,976.1999999999999,1,-245.770615,-251.467545
56.0,-5453.0,-156,947.9000000000001,976.8,1,-246.89975,-243.743469
56.125,-5453.0,-336,947.9000000000001,976.8,1,-247.391129,-248.507813
56.25,-5453.5,-157,947.9000000000001,976.8,1,-247.591873,-242.567566
56.375,-5453.5,-337,948.0,977.4,1,-247.661087,-248.084656
56.5,-5454.0,-157,948.1,976.5,1,-247.672119,-242.427902
56.625,-5454.0,-337,948.1,976.8,1,-247.659027,-248.016693
56.75,-5454.5,-158,948.1,977.0999999999999,1,-247.637878,-242.338272
56.875,-5454.5,-338,948.0,977.0999999999999,1,-247.616348,-247.866837
57.0,-5455.0,-158,948.1,977.0999999999999,1,-247.598221,-242.115326
57.125,-5455.0,-338,948.0,975.9,1,-247.585373,-247.57016
57.25,-5455.5,-159,948.0,975.9,1,-247.57872,-248.41713
57.375,-5456.0,-125,947.9000000000001,976.5,1,-240.911636,-248.605362
57.5,-5456.0,-325,947.9000000000001,976.8,1,-246.124252,-248.504272
57.625,-5456.5,-154,947.9000000000001,976.8,1,-240.367065,-248.285995
57.75,-5456.5,-337,947.9000000000001,975.9,1,-245.957336,-248.03183
57.875,-5457.0,-158,947.9000000000001,976.5,1,-240.333313,-247.781036
58.0,-5457.0,-338,947.8000000000001,976.8,1,-245.94455,-247.552979
58.125,-5457.0,-370,947.7,976.8,1,-246.957535,-247.357269
58.25,-5457.5,-169,947.8000000000001,976.1999999999999,1,-247.310501,-247.198502
58.375,-5457.5,-339,947.8000000000001,977.4,1,-254.033157,-240.411438
58.5,-5458.0,-155,947.8000000000001,976.5,1,-248.753006,-245.536179
58.625,-5458.0,-333,947.9000000000001,977.0999999999999,1,-247.730728,-246.389145
58.75,-5458.5,-153,947.9000000000001,976.5,1,-247.225998,-246.745728
58.875,-5458.5,-333,948.0,976.8,1,-246.968811,-246.891251
59.0,-5459.0,-153,948.1,976.1999999999999,1,-246.835648,-246.954971
59.125,-5459.0,-334,948.1,975.9,1,-246.769562,-246.99472
59.25,-5459.5,-154,948.1,976.8,1,-246.743805,-247.035614
59.375,-5459.5,-335,948.2,976.1999999999999,1,-246.745255,-247.087677
59.5,-5460.0,-156,948.2,977.6999999999999,1,-246.766907,-240.486984
59.625,-5460.0,-336,948.2,976.1999999999999,1,-246.804443,-245.773514
59.75,-5460.5,-157,948.1,976.8,1,-246.854782,-240.096268
59.875,-5460.5,-338,948.0,976.1999999999999,1,-246.915375,-245.770615
60.0,-5461.0,-158,948.0,977.4,1,-246.983963,-246.89975
60.125,-5461.0,-339,947.9000000000001,976.8,1,-247.058441,-247.391129
60.25,-5461.5,-159,947.8000000000001,976.5,1,-247.136841,-247.591873
60.375,-5461.5,-339,947.8000000000001,977.4,1,-247.217377,-247.661087
60.5,-5462.0,-160,947.7,976.8,1,-247.29837,-247.672119
60.625,-5462.0,-340,947.7,977.0999999999999,1,-247.378387,-247.659027
60.75,-5462.5,-160,947.7,976.8,1,-247.456131,-247.637878
60.875,-5462.5,-340,947.7,977.0999999999999,1,-247.530502,-247.616348
61.0,-5463.0,-160,947.7,976.5,1,-247.600647,-247.598221
61.125,-5463.0,-340,947.7,976.5,1,-247.665878,-247.585373
61.25,-5463.5,-161,947.9000000000001,977.0999999999999,1,-247.725677,-247.57872
61.375,-5463.5,-340,948.0,977.0999999999999,1,-254.446747,-240.911636
61.5,-5464.0,-160,948.1,977.0999999999999,1,-249.288818,-246.124252
61.625,-5464.0,-340,948.1,976.8,1,-255.101242,-240.367065
61.75,-5464.5,-160,948.2,976.8,1,-249.566574,-245.957336
61.875,-5464.5,-340,948.2,976.1999999999999,1,-255.246368,-240.333313
62.0,-5465.0,-160,948.2,977.6999999999999,1,-249.690887,-245.94455
62.125,-5465.5,-126,948.2,976.8,1,-242.066483,-246.957535
62.25,-5465.5,-326,948.1,976.5,1,-246.97493,-247.310501
62.375,-5466.0,-155,948.1,977.0999999999999,1,-241.20401,-254.033157
62.5,-5466.0,-338,948.0,976.8,1,-246.90361,-248.753006
62.625,-5466.5,-158,947.9000000000001,977.4,1,-241.434067,-247.730728
62.75,-5466.5,-338,947.7,977.0999999999999,1,-247.208221,-247.225998
62.875,-5466.5,-370,947.7,976.8,1,-248.375137,-246.968811
63.0,-5467.0,-169,947.6,976.1999999999999,1,-248.864655,-246.835648
63.125,-5467.0,-339,947.6,975.9,1,-249.03569,-246.769562
63.25,-5467.5,-155,947.7,976.1999999999999,1,-249.054443,-246.743805
63.375,-5467.5,-333,947.7,975.3,1,-248.999115,-246.745255
63.5,-5468.0,-153,947.8000000000001,976.5,1,-248.907593,-246.766907
63.625,-5468.5,-119,947.9000000000001,976.5,1,-242.132278,-246.804443
63.75,-5468.5,-320,948.0,978.3,1,-247.223923,-246.854782
63.875,-5469.0,-149,948.1,976.8,1,-241.339661,-246.915375
64.0,-5469.0,-333,948.1,976.5,1,-246.801392,-246.983963
64.125,-5469.5,-155,948.2,976.5,1,-241.050873,-247.058441
64.25,-5469.5,-335,948.2,976.5,1,-246.540436,-247.136841
64.375,-5470.0,-155,948.2,976.5,1,-240.771805,-247.217377
64.5,-5470.0,-334,948.1,977.6999999999999,1,-246.225052,-247.29837
64.625,-5470.0,-367,948.0,977.0999999999999,1,-247.081879,-247.378387
64.75,-5470.5,-167,948.0,976.8,1,-247.2883,-247.456131
64.875,-5470.5,-338,947.9000000000001,976.5,1,-247.211258,-247.530502
65.0,-5471.0,-154,947.9000000000001,976.8,1,-247.020615,-247.600647
65.125,-5471.0,-333,947.8000000000001,976.1999999999999,1,-246.795746,-247.665878
65.25,-5471.5,-153,947.8000000000001,975.5999999999999,1,-246.574173,-247.725677
65.375,-5471.5,-334,947.8000000000001,976.8,1,-246.373703,-254.446747
65.5,-5472.0,-155,947.8000000000001,976.5,1,-246.202637,-249.288818
65.625,-5472.0,-336,947.9000000000001,978.0,1,-246.064468,-255.101242
65.75,-5472.5,-157,947.9000000000001,977.0999999999999,1,-245.960068,-249.566574
65.875,-5472.5,-338,948.0,976.8,1,-245.888763,-255.246368
66.0,-5472.5,-372,948.0,975.9,1,-252.515854,-249.690887
66.125,-5473.0,-173,948.1,976.8,1,-253.965866,-242.066483
66.25,-5473.0,-345,948.1,976.5,1,-254.545197,-246.97493
66.375,-5473.5,-162,948.1,976.1999999999999,1,-254.782455,-241.20401
66.5,-5474.0,-129,948.1,976.8,1,-248.250992,-246.90361
66.625,-5474.0,-329,948.1,976.8,1,-253.598679,-241.434067
66.75,-5474.5,-159,948.1,977.0999999999999,1,-248.022522,-247.208221
66.875,-5474.5,-344,948.0,976.1999999999999,1,-247.190704,-248.375137
67.0,-5475.0,-166,947.9000000000001,976.8,1,-247.085846,-248.864655
67.125,-5475.0,-346,947.8000000000001,976.5,1,-247.305756,-249.03569
67.25,-5475.5,-166,947.8000000000001,977.0999999999999,1,-247.66188,-249.054443
67.375,-5475.5,-346,947.8000000000001,977.0999999999999,1,-248.063934,-248.999115
67.5,-5476.0,-166,947.8000000000001,976.8,1,-248.467255,-248.907593
67.625,-5476.0,-345,947.8000000000001,976.5,1,-255.515869,-242.132278
67.75,-5476.5,-165,947.8000000000001,976.8,1,-250.657379,-247.223923
67.875,-5476.5,-344,947.9000000000001,976.1999999999999,1,-256.734497,-241.339661
68.0,-5477.0,-163,947.9000000000001,976.8,1,-251.426208,-246.801392
68.125,-5477.0,-342,948.0,977.6999999999999,1,-257.292603,-241.050873
68.25,-5477.5,-162,948.0,977.4,1,-251.883804,-246.540436
68.375,-5478.0,-128,948.1,976.5,1,-251.034164,-240.771805
68.5,-5478.0,-327,948.1,977.0999999999999,1,-250.80722,-246.225052
68.625,-5478.5,-155,948.1,976.1999999999999,1,-244.175644,-247.081879
68.75,-5478.5,-338,948.1,976.5,1,-249.514938,-247.2883
68.875,-5479.0,-158,948.1,976.5,1,-243.900848,-247.211258
69.0,-5479.0,-337,948.0,977.0999999999999,1,-249.617462,-247.020615
69.125,-5479.5,-156,947.9000000000001,976.5,1,-244.08934,-246.795746
69.25,-5479.5,-335,947.9000000000001,976.8,1,-249.76149,-246.574173
69.375,-5479.5,-367,947.9000000000001,976.5,1,-250.80043,-246.373703
69.5,-5480.0,-166,947.9000000000001,976.5,1,-251.146622,-246.202637
69.625,-5480.0,-336,947.8000000000001,976.5,1,-251.166229,-246.064468
69.75,-5480.5,-152,947.7,976.1999999999999,1,-251.03093,-245.960068
69.875,-5480.5,-331,947.8000000000001,976.5,1,-250.823334,-245.888763
70.0,-5481.0,-151,947.8000000000001,975.9,1,-243.917984,-252.515854
70.125,-5481.0,-331,947.8000000000001,977.6999999999999,1,-248.877365,-253.965866
70.25,-5481.5,-152,947.9000000000001,975.5999999999999,1,-242.865204,-254.545197
70.375,-5481.5,-333,947.9000000000001,976.1999999999999,1,-248.207443,-254.782455
70.5,-5482.0,-154,948.0,976.5,1,-249.015442,-248.250992
70.625,-5482.0,-335,948.1,976.5,1,-249.203094,-253.598679
70.75,-5482.5,-157,948.1,977.0999999999999,1,-249.122543,-248.022522
70.875,-5482.5,-338,948.1,976.1999999999999,1,-248.936783,-247.190704
71.0,-5483.0,-159,948.1,976.5,1,-248.721909,-247.085846
71.125,-5483.0,-340,948.1,977.4,1,-248.513763,-247.305756
71.25,-5483.5,-161,948.1,976.5,1,-248.329208,-247.66188
71.375,-5483.5,-341,948.1,976.8,1,-248.175964,-248.063934
71.5,-5484.0,-162,948.0,976.1999999999999,1,-248.057053,-248.467255
71.625,-5484.0,-342,947.9000000000001,976.5,1,-247.972977,-255.515869
71.75,-5484.5,-163,947.8000000000001,976.5,1,-247.922714,-250.657379
71.875,-5484.5,-343,947.7,977.0999999999999,1,-247.904312,-256.734497
72.0,-5485.0,-163,947.7,976.8,1,-247.915131,-251.426208
72.125,-5485.0,-343,947.7,976.5,1,-247.952103,-257.292603
72.25,-5485.5,-164,947.7,976.1999999999999,1,-248.011841,-251.883804
72.375,-5485.5,-343,947.8000000000001,976.5,1,-254.757797,-251.034164
72.5,-5486.0,-163,947.9000000000001,976.8,1,-249.646271,-250.80722
72.625,-5486.5,-130,947.9000000000001,976.1999999999999,1,-248.856064,-244.175644
72.75,-5486.5,-330,948.0,975.9,1,-248.606247,-249.514938
72.875,-5487.0,-158,948.1,976.5,1,-248.605453,-243.900848
73.0,-5487.0,-341,948.2,976.1999999999999,1,-248.718216,-249.617462
73.125,-5487.5,-161,948.2,975.9,1,-248.880371,-244.08934
73.25,-5487.5,-341,948.2,975.9,1,-249.060623,-249.76149
73.375,-5488.0,-160,948.1,977.0999999999999,1,-242.575958,-250.80043
73.5,-5488.0,-338,948.1,976.5,1,-247.95784,-251.146622
73.625,-5488.5,-157,948.0,976.1999999999999,1,-242.351883,-251.166229
73.75,-5488.5,-336,947.9000000000001,976.8,1,-248.072662,-251.03093
73.875,-5489.0,-154,947.9000000000001,976.5,1,-242.557068,-250.823334
74.0,-5489.0,-333,947.8000000000001,976.1999999999999,1,-248.254181,-243.917984
74.125,-5489.5,-152,947.7,975.9,1,-242.663773,-248.877365
74.25,-5489.5,-332,947.7,975.9,1,-248.264908,-242.865204
74.375,-5490.0,-151,947.7,976.8,1,-242.572205,-248.207443
74.5,-5490.0,-330,947.7,976.1999999999999,1,-248.072433,-249.015442
74.625,-5490.0,-364,947.7,976.5,1,-248.951431,-249.203094
74.75,-5490.5,-163,947.8000000000001,976.1999999999999,1,-249.158371,-249.122543
74.875,-5490.5,-335,947.9000000000001,976.8,1,-249.062897,-248.936783
75.0,-5491.0,-152,947.9000000000001,977.4,1,-248.83754,-248.721909
75.125,-5491.0,-331,948.0,977.0999999999999,1,-248.564301,-248.513763
75.25,-5491.5,-152,948.1,976.5,1,-248.283264,-248.329208
75.375,-5491.5,-333,948.2,977.4,1,-248.014801,-248.175964
75.5,-5492.0,-154,948.3000000000001,975.0,1,-247.769653,-248.057053
75.625,-5492.0,-335,948.3000000000001,976.5,1,-247.553635,-247.972977
75.75,-5492.5,-157,948.2,977.0999999999999,1,-247.369766,-247.922714
75.875,-5492.5,-338,948.2,976.5,1,-247.219284,-247.904312
76.0,-5493.0,-160,948.2,976.8,1,-247.102249,-247.915131
76.125,-5493.0,-341,948.0,975.9,1,-247.017761,-247.952103
76.25,-5493.5,-162,947.9000000000001,975.9,1,-246.964218,-248.011841
76.375,-5493.5,-343,947.8000000000001,976.1999999999999,1,-246.939468,-254.757797
76.5,-5494.0,-164,947.8000000000001,976.8,1,-246.940872,-249.646271
76.625,-5494.0,-344,947.7,975.9,1,-253.632492,-248.856064
76.75,-5494.5,-165,947.7,976.1999999999999,1,-248.471069,-248.606247
76.875,-5494.5,-345,947.6,976.8,1,-254.302673,-248.605453
77.0,-5495.0,-165,947.7,976.5,1,-248.806427,-248.718216
77.125,-5495.0,-345,947.7,976.8,1,-254.540344,-248.880371
77.25,-5495.5,-165,947.7,977.4,1,-249.051254,-249.060623
77.375,-5495.5,-345,947.8000000000001,976.5,1,-254.836075,-242.575958
77.5,-5496.0,-165,947.9000000000001,976.5,1,-249.413132,-247.95784
77.625,-5496.0,-344,948.0,977.4,1,-255.265961,-242.351883
77.75,-5496.5,-164,948.1,976.5,1,-249.906525,-248.072662
77.875,-5496.5,-344,948.2,975.9,1,-255.815338,-242.557068
78.0,-5497.0,-163,948.3000000000001,975.9,1,-250.502991,-248.254181
78.125,-5497.0,-343,948.3000000000001,976.1999999999999,1,-256.449554,-242.663773
78.25,-5497.5,-162,948.3000000000001,977.0999999999999,1,-251.16571,-248.264908
78.375,-5498.0,-129,948.2,977.4,1,-250.464874,-242.572205
78.5,-5498.0,-328,948.2,975.9,1,-250.398422,-248.072433
78.625,-5498.5,-157,948.0,976.5,1,-243.931183,-248.951431
78.75,-5498.5,-339,948.0,976.8,1,-249.432953,-249.158371
78.875,-5499.0,-160,947.8000000000001,976.5,1,-243.975189,-249.062897
79.0,-5499.0,-339,947.7,976.5,1,-249.838593,-248.83754
79.125,-5499.5,-158,947.6,976.5,1,-244.445038,-248.564301
79.25,-5499.5,-337,947.5,975.5999999999999,1,-250.237564,-248.283264
79.375,-5500.0,-156,947.5,976.1999999999999,1,-244.714218,-248.014801
79.5,-5500.0,-335,947.5,977.4,1,-250.354736,-247.769653
79.625,-5500.5,-154,947.6,976.1999999999999,1,-244.675491,-247.553635
79.75,-5500.5,-333,947.7,977.0999999999999,1,-250.165817,-247.369766
79.875,-5501.0,-152,947.8000000000001,975.5999999999999,1,-244.347443,-247.219284
80.0,-5501.0,-331,948.0,976.1999999999999,1,-249.712769,-247.102249
80.125,-5501.0,-364,948.1,977.4,1,-250.452316,-247.017761
80.25,-5501.5,-164,948.2,976.8,1,-250.519287,-246.964218
80.375,-5501.5,-335,948.3000000000001,975.9,1,-250.286835,-246.939468
80.5,-5502.0,-152,948.3000000000001,975.9,1,-249.93045,-246.940872
80.625,-5502.0,-331,948.3000000000001,977.0999999999999,1,-249.534668,-253.632492
80.75,-5502.5,-152,948.3000000000001,975.9,1,-249.141586,-248.471069
80.875,-5502.5,-333,948.3000000000001,977.4,1,-248.773087,-254.302673
81.0,-5503.0,-154,948.2,976.8,1,-248.44101,-248.806427
81.125,-5503.0,-336,948.1,975.9,1,-248.151825,-254.540344
81.25,-5503.5,-157,948.0,975.9,1,-247.908813,-249.051254
81.375,-5503.5,-339,947.9000000000001,976.5,1,-247.713135,-254.836075
81.5,-5504.0,-160,947.8000000000001,976.5,1,-247.564423,-249.413132
81.625,-5504.0,-341,947.6,976.1999999999999,1,-247.461121,-255.265961
81.75,-5504.5,-162,947.6,977.0999999999999,1,-247.400726,-249.906525
81.875,-5504.5,-343,947.6,976.8,1,-247.380005,-255.815338
82.0,-5505.0,-164,947.6,975.3,1,-247.395111,-250.502991
82.125,-5505.0,-344,947.6,976.8,1,-247.441818,-256.449554
82.25,-5505.5,-165,947.7,976.8,1,-247.51561,-251.16571
82.375,-5505.5,-345,947.7,975.9,1,-254.278839,-250.464874
82.5,-5506.0,-165,947.9000000000001,976.5,1,-249.186737,-250.398422
82.625,-5506.0,-345,947.9000000000001,976.1999999999999,1,-255.084152,-243.931183
82.75,-5506.5,-165,948.0,977.4,1,-249.649094,-249.432953
82.875,-5506.5,-345,948.1,976.5,1,-255.438828,-243.975189
83.0,-5507.0,-165,948.2,976.8,1,-249.999512,-249.838593
83.125,-5507.0,-345,948.2,976.5,1,-255.827728,-244.445038
83.25,-5507.5,-165,948.2,975.5999999999999,1,-250.441574,-250.237564
83.375,-5507.5,-344,948.2,976.8,1,-256.324554,-244.714218
83.5,-5508.0,-164,948.2,976.5,1,-250.988785,-250.354736
83.625,-5508.0,-343,948.1,976.1999999999999,1,-256.915039,-244.675491
83.75,-5508.5,-163,948.1,977.0999999999999,1,-251.614273,-250.165817
83.875,-5509.0,-129,948.0,975.9,1,-250.90007,-244.347443
84.0,-5509.0,-329,948.0,975.9,1,-250.823761,-249.712769
84.125,-5509.5,-157,947.9000000000001,975.9,1,-244.350006,-250.452316
84.25,-5509.5,-340,947.9000000000001,975.9,1,-249.848419,-250.519287
84.375,-5510.0,-161,947.8000000000001,976.5,1,-244.390152,-250.286835
84.5,-5510.0,-340,947.7,976.5,1,-250.25563,-249.93045
84.625,-5510.0,-372,947.7,976.8,1,-251.533371,-249.534668
84.75,-5510.5,-171,947.6,976.5,1,-252.125916,-249.141586
84.875,-5510.5,-341,947.6,975.5999999999999,1,-252.380386,-248.773087
85.0,-5511.0,-157,947.7,977.0999999999999,1,-252.458496,-248.44101
85.125,-5511.0,-335,947.7,975.9,1,-252.437607,-248.151825
85.25,-5511.5,-155,947.8000000000001,976.5,1,-252.356644,-247.908813
85.375,-5511.5,-335,947.9000000000001,976.1999999999999,1,-252.236908,-247.713135
85.5,-5512.0,-155,948.1,976.5,1,-252.091583,-247.564423
85.625,-5512.0,-336,948.2,975.5999999999999,1,-251.929947,-247.461121
85.75,-5512.5,-157,948.2,976.5,1,-251.759186,-247.400726
85.875,-5512.5,-337,948.2,977.0999999999999,1,-251.585297,-247.380005
86.0,-5513.0,-158,948.3000000000001,976.1999999999999,1,-251.413406,-247.395111
86.125,-5513.5,-126,948.2,975.9,1,-244.580887,-247.441818
86.25,-5513.5,-326,948.2,976.1999999999999,1,-249.631516,-247.51561
86.375,-5514.0,-156,948.1,976.8,1,-243.718933,-254.278839
86.5,-5514.0,-340,948.1,976.8,1,-249.163101,-249.186737
86.625,-5514.0,-374,947.9000000000001,975.0,1,-250.071426,-255.084152
86.75,-5514.5,-175,947.8000000000001,975.9,1,-250.355011,-249.649094
86.875,-5514.5,-346,947.7,975.9,1,-250.363907,-255.438828
87.0,-5515.0,-162,947.6,975.5999999999999,1,-250.259567,-249.999512
87.125,-5515.0,-340,947.6,975.5999999999999,1,-250.116913,-255.827728
87.25,-5515.5,-160,947.6,976.5,1,-249.971024,-250.441574
87.375,-5515.5,-340,947.6,975.5999999999999,1,-249.838303,-256.324554
87.5,-5516.0,-160,947.7,975.9,1,-249.726334,-250.988785
87.625,-5516.0,-341,947.8000000000001,976.1999999999999,1,-249.638275,-256.915039
87.75,-5516.5,-161,947.9000000000001,976.1999999999999,1,-249.574951,-251.614273
87.875,-5516.5,-341,948.0,976.1999999999999,1,-256.202881,-250.90007
88.0,-5517.0,-162,948.1,976.1999999999999,1,-250.980713,-250.823761
88.125,-5517.0,-342,948.2,975.9,1,-256.756012,-244.350006
88.25,-5517.5,-162,948.2,977.0999999999999,1,-251.208984,-249.848419
88.375,-5518.0,-129,948.3000000000001,975.9,1,-250.231613,-244.390152
88.5,-5518.0,-330,948.3000000000001,975.9,1,-249.911377,-250.25563
88.625,-5518.5,-158,948.2,975.9,1,-243.229248,-251.533371
88.75,-5518.5,-342,948.1,975.5999999999999,1,-248.561432,-252.125916
88.875,-5519.0,-163,948.0,975.9,1,-242.980774,-252.380386
89.0,-5519.0,-342,947.9000000000001,975.5999999999999,1,-248.766693,-252.458496
89.125,-5519.5,-161,947.7,976.5,1,-243.338165,-252.437607
89.25,-5519.5,-340,947.6,975.9,1,-249.134384,-252.356644
89.375,-5520.0,-159,947.5,976.5,1,-243.648956,-252.236908
89.5,-5520.0,-338,947.5,976.1999999999999,1,-249.35675,-252.091583
89.625,-5520.0,-370,947.5,975.3,1,-250.436157,-251.929947
89.75,-5520.5,-169,947.6,975.5999999999999,1,-250.83136,-251.759186
89.875,-5520.5,-340,947.7,976.1999999999999,1,-250.908508,-251.585297
90.0,-5521.0,-156,947.8000000000001,975.9,1,-250.837723,-251.413406
90.125,-5521.0,-335,947.9000000000001,976.1999999999999,1,-257.366364,-244.580887
90.25,-5521.5,-155,948.1,976.5,1,-251.993484,-249.631516
90.375,-5521.5,-335,948.2,977.6999999999999,1,-257.588562,-243.718933
90.5,-5522.0,-156,948.3000000000001,975.9,1,-251.84494,-249.163101
90.625,-5522.0,-337,948.4000000000001,975.5999999999999,1,-250.663452,-250.071426
90.75,-5522.5,-158,948.4000000000001,975.3,1,-250.138199,-250.355011
90.875,-5523.0,-125,948.4000000000001,975.9,1,-243.255386,-250.363907
91.0,-5523.0,-326,948.3000000000001,976.8,1,-248.395477,-250.259567
91.125,-5523.5,-156,948.2,976.1999999999999,1,-242.634735,-250.116913
91.25,-5523.5,-340,948.0,976.1999999999999,1,-248.25531,-249.971024
91.375,-5523.5,-375,947.8000000000001,976.1999999999999,1,-249.345215,-249.838303
91.5,-5524.0,-175,947.7,975.3,1,-249.804916,-249.726334
91.625,-5524.0,-346,947.5,977.4,1,-249.97821,-249.638275
91.75,-5524.5,-162,947.5,975.3,1,-250.022644,-249.574951
91.875,-5524.5,-341,947.5,975.0,1,-250.010727,-256.202881
92.0,-5525.0,-161,947.5,975.5999999999999,1,-249.976044,-250.980713
92.125,-5525.0,-341,947.6,976.8,1,-249.934311,-256.756012
92.25,-5525.5,-161,947.7,976.1999999999999,1,-249.89299,-251.208984
92.375,-5525.5,-341,947.8000000000001,974.6999999999999,1,-256.522614,-250.231613
92.5,-5526.0,-162,948.0,976.8,1,-251.28476,-249.911377
92.625,-5526.0,-342,948.1,976.1999999999999,1,-257.029541,-243.229248
92.75,-5526.5,-163,948.2,975.9,1,-251.43956,-248.561432
92.875,-5526.5,-343,948.3000000000001,976.5,1,-257.075989,-242.980774
93.0,-5527.0,-163,948.3000000000001,976.8,1,-251.488495,-248.766693
93.125,-5527.0,-343,948.3000000000001,976.1999999999999,1,-257.176514,-243.338165
93.25,-5527.5,-164,948.3000000000001,975.5999999999999,1,-251.660553,-249.134384
93.375,-5528.0,-130,948.2,976.1999999999999,1,-250.758972,-243.648956
93.5,-5528.0,-330,948.1,975.9,1,-250.525391,-249.35675
93.625,-5528.5,-159,947.9000000000001,975.5999999999999,1,-243.92511,-250.436157
93.75,-5528.5,-342,947.8000000000001,976.1999999999999,1,-249.327316,-250.83136
93.875,-5529.0,-163,947.7,976.1999999999999,1,-243.801971,-250.908508
94.0,-5529.0,-342,947.5,975.5999999999999,1,-249.627655,-250.837723
94.125,-5529.5,-162,947.5,976.1999999999999,1,-244.223633,-257.366364
94.25,-5529.5,-340,947.5,975.5999999999999,1,-250.029953,-251.993484
94.375,-5530.0,-159,947.5,975.9,1,-244.541489,-257.588562
94.5,-5530.0,-338,947.5,976.5,1,-250.234589,-251.84494
94.625,-5530.5,-157,947.6,975.9,1,-244.622269,-250.663452
94.75,-5530.5,-336,947.7,975.3,1,-250.190521,-250.138199
94.875,-5530.5,-368,947.9000000000001,975.9,1,-257.791809,-243.255386
95.0,-5531.0,-168,948.1,975.3,1,-252.835251,-248.395477
95.125,-5531.0,-338,948.2,975.9,1,-258.540314,-242.634735
95.25,-5531.5,-155,948.3000000000001,976.1999999999999,1,-252.762497,-248.25531
95.375,-5531.5,-334,948.3000000000001,976.1999999999999,1,-251.478989,-249.345215
95.5,-5532.0,-154,948.4000000000001,975.3,1,-250.820923,-249.804916
95.625,-5532.0,-335,948.4000000000001,975.3,1,-250.460297,-249.97821
95.75,-5532.5,-156,948.3000000000001,975.9,1,-250.247711,-250.022644
95.875,-5532.5,-337,948.2,975.0,1,-250.114899,-250.010727
96.0,-5533.0,-158,948.1,976.1999999999999,1,-250.030319,-249.976044
96.125,-5533.5,-126,947.9000000000001,975.3,1,-243.31192,-249.934311
96.25,-5533.5,-327,947.8000000000001,975.5999999999999,1,-248.492111,-249.89299
96.375,-5534.0,-157,947.7,976.1999999999999,1,-242.717041,-256.522614
96.5,-5534.0,-341,947.5,975.9,1,-248.301178,-251.28476
96.625,-5534.0,-376,947.5,975.3,1,-249.34758,-257.029541
96.75,-5534.5,-176,947.5,975.3,1,-249.763855,-251.43956
96.875,-5534.5,-347,947.5,975.3,1,-249.897171,-257.075989
97.0,-5535.0,-164,947.5,975.3,1,-249.906647,-251.488495
97.125,-5535.0,-342,947.6,975.3,1,-249.865479,-257.176514
97.25,-5535.5,-162,947.8000000000001,975.5999999999999,1,-249.807419,-251.660553
97.375,-5535.5,-342,948.0,975.3,1,-256.41507,-250.758972
97.5,-5536.0,-162,948.1,975.0,1,-251.155533,-250.525391
97.625,-5536.0,-342,948.2,975.5999999999999,1,-256.881287,-243.92511
97.75,-5536.5,-163,948.3000000000001,975.3,1,-251.27594,-249.327316
97.875,-5536.5,-343,948.3000000000001,975.5999999999999,1,-256.90097,-243.801971
98.0,-5537.0,-163,948.3000000000001,975.0,1,-251.305939,-249.627655
98.125,-5537.0,-344,948.3000000000001,975.3,1,-256.990021,-244.223633
98.25,-5537.5,-164,948.2,974.6999999999999,1,-251.473358,-250.029953
98.375,-5538.0,-130,948.1,975.5999999999999,1,-250.573929,-244.541489
98.5,-5538.0,-331,948.0,975.5999999999999,1,-250.344849,-250.234589
98.625,-5538.5,-159,947.9000000000001,975.9,1,-250.417984,-244.622269
98.75,-5538.5,-342,947.8000000000001,1056.6,1,-250.621948,-250.190521
98.875,-5539.0,-163,948.1,1072.2,1,-244.208618,-257.791809
99.0,-5539.0,-343,948.5,997.1999999999999,1,-249.678696,-252.835251
99.125,-5539.5,-162,948.9000000000001,974.4,1,-244.162979,-258.540314
99.25,-5539.5,-341,949.2,975.9,1,-249.968704,-252.762497
99.375,-5539.5,-373,949.4000000000001,974.4,1,-251.196014,-251.478989
99.5,-5540.0,-172,949.5,1009.5,1,-251.752014,-250.820923
99.625,-5540.0,-342,949.5,1065.3,1,-251.984955,-250.460297
99.75,-5540.5,-158,949.7,1067.7,1,-252.056091,-250.247711
99.875,-5540.5,-336,949.9000000000001,1023.9,1,-252.041473,-250.114899
100.0,-5541.0,-156,950.1,1013.4,1,-251.978317,-250.030319
100.125,-5541.0,-260,950.2,1043.7,2,-256.159393,-243.31192
